size,k,avg_rate,density,clustering,shortest_path,std_rate,median_rate,n_comp_nodes,avg_steps,avg_l1,avg_l2
135,1,0.8177777777777777,0.060033167495854065,0.048327680549902705,2.558319513543394,0.02416223174859273,0.18518518518518517,14.666666666666666,1000.0,14.666666666666666,3.251497116661292
135,2,0.8103703703703704,0.06025428413488115,0.05131839354061572,2.5524599226091764,0.020204713625164225,0.1925925925925926,13.933333333333332,1000.0,13.933333333333332,3.0735405493137167
135,3,0.8296296296296296,0.06334991708126037,0.05567012508188974,2.513543394140409,0.03947529657621994,0.16296296296296298,12.866666666666665,1000.0,12.866666666666665,2.9326838571790144
135,4,0.8533333333333333,0.06721945826423438,0.06776921940320628,2.449640685461581,0.012744185580803898,0.14814814814814814,11.666666666666666,1000.0,11.666666666666666,2.8832147614709243
135,5,0.8296296296296296,0.0644555002763958,0.058230660648961256,2.498949695964621,0.01405456737852613,0.17037037037037037,12.933333333333332,1000.0,12.933333333333332,2.9874258835276755
135,6,0.8103703703703704,0.062354892205638474,0.06641005085449525,2.5390823659480377,0.01108639225710797,0.1925925925925926,14.133333333333331,1000.0,14.133333333333331,3.1249744029386815
135,7,0.8162962962962963,0.06323935876174683,0.058588510255176904,2.5093421779988945,0.03518323581344568,0.17037037037037037,13.466666666666665,1000.0,13.466666666666665,2.999835985043043
135,8,0.8074074074074074,0.06511885019347706,0.05953651891560382,2.485019347705915,0.02608417312838372,0.1925925925925926,15.133333333333331,1000.0,15.133333333333331,3.2521692136362774
135,9,0.8296296296296296,0.0626865671641791,0.06421016064290913,2.5284687672747372,0.014814814814814819,0.17037037037037037,13.866666666666665,1000.0,13.866666666666665,3.1780025365896014
145,0,0.8303448275862069,0.06264367816091954,0.0546956289146958,2.496360153256705,0.02249587093834496,0.1724137931034483,14.133333333333331,1000.0,14.133333333333331,3.146161573316621
145,1,0.8468965517241379,0.06829501915708812,0.06714712389848501,2.4171455938697317,0.030656704511576375,0.15862068965517243,13.066666666666663,1000.0,13.066666666666663,3.0695003992174756
145,2,0.8400000000000001,0.06111111111111111,0.059382628865387414,2.507375478927203,0.017116791235849457,0.16551724137931034,12.599999999999998,1000.0,12.599999999999998,2.890958835110523
145,3,0.8441379310344828,0.06063218390804598,0.05912742429983805,2.517528735632184,0.01202454880976738,0.15172413793103448,12.933333333333332,1000.0,12.933333333333332,2.995053745204634
145,4,0.8344827586206897,0.061685823754789273,0.0670312254795013,2.516954022988506,0.022664381689868947,0.16551724137931034,15.4,1000.0,15.4,3.4182240642530415
145,5,0.84,0.062164750957854405,0.06073261987055085,2.503544061302682,0.020643626961511397,0.15862068965517243,12.866666666666665,1000.0,12.866666666666665,2.960709622215743
145,6,0.8689655172413793,0.06254789272030652,0.07747872591685974,2.499329501915709,0.01632022009130929,0.12413793103448276,11.466666666666665,1000.0,11.466666666666665,2.880159149128679
145,7,0.8468965517241379,0.06197318007662835,0.0606453170449113,2.507854406130268,0.025951569272036942,0.14482758620689656,13.533333333333335,1000.0,13.533333333333335,3.1508404255511673
145,8,0.84,0.06245210727969348,0.05288110357075871,2.491475095785441,0.01655172413793103,0.15862068965517243,13.4,1000.0,13.4,3.0391855266796846
145,9,0.8537931034482759,0.06264367816091954,0.06353205280182962,2.495402298850575,0.02840173831996414,0.13793103448275862,12.0,1000.0,12.0,2.8584021231240158
155,0,0.8554838709677419,0.06250523669878509,0.05902480593632089,2.455048177628823,0.014483835045576553,0.14193548387096774,12.466666666666665,1000.0,12.466666666666665,2.871288166656065
