gameId,size,#short_cut,#solutions,clutering,shortest_path,ave_rate,std_rate,median_rate
350,42,0,6,0.44047619047619047,4.369337979094077,26.74,6.002699392773222,22.0
351,42,0,6,0.45238095238095244,4.5632984901277585,20.42,7.884389640295563,15.0
352,42,0,6,0.44047619047619047,4.339140534262485,23.38,6.815834505033115,18.0
353,42,0,6,0.4523809523809523,4.739837398373984,11.83,13.312441549167456,4.0
354,42,0,6,0.40476190476190466,4.030197444831591,27.08,7.657257994869965,30.0
355,42,0,6,0.42857142857142866,3.989547038327526,31.1,1.9924858845171272,31.0
356,42,0,6,0.42857142857142855,4.788617886178862,17.65,6.813772816876125,14.0
357,42,0,6,0.42857142857142855,4.346109175377468,22.4,10.9288608738514,21.0
358,42,0,6,0.44047619047619047,5.0371660859465734,12.56,10.454013583308566,8.0
359,42,0,6,0.4047619047619048,4.315911730545877,23.78,9.4610570233986,17.0
360,42,0,6,0.44047619047619047,4.684088269454123,20.09,9.338195757211349,14.0
361,42,0,6,0.42857142857142855,4.152148664343787,24.54,5.483466057157645,20.0
362,42,0,6,0.4404761904761904,3.989547038327526,29.02,4.209465524267896,29.0
363,42,0,6,0.4166666666666666,3.7409988385598143,31.87,2.1054928164208966,31.0
364,42,0,6,0.4166666666666667,4.097560975609756,29.75,4.508602887813474,29.0
365,42,0,6,0.42857142857142855,3.9361207897793262,28.56,4.91593327863591,24.0
366,42,0,6,0.4404761904761904,4.239256678281069,19.92,8.00459867825989,21.0
367,42,0,6,0.4166666666666667,3.786295005807201,33.14,1.9698730923589975,34.0
368,42,0,6,0.40476190476190477,4.423925667828107,27.82,9.954275463337348,33.0
369,42,0,6,0.4166666666666667,3.9907084785133566,26.81,6.236497414414601,22.0
370,42,0,6,0.40476190476190477,3.761904761904762,32.95,2.16043977004683,33.0
371,42,0,6,0.4285714285714285,4.147502903600465,17.07,15.802692808505771,28.0
372,42,0,6,0.40476190476190466,3.704994192799071,32.03,2.74756255615773,31.0
373,42,0,6,0.40476190476190477,3.9361207897793262,31.59,2.6574235642817645,31.0
374,42,0,6,0.39285714285714285,3.8443670150987224,29.94,3.9416240307771617,32.0
375,42,0,6,0.42857142857142855,5.2334494773519165,12.0,8.590692637965812,9.0
376,42,0,6,0.38095238095238093,3.83739837398374,27.8,3.370459909270543,25.0
377,42,0,6,0.40476190476190477,4.001161440185831,29.86,6.76612148871124,34.0
378,42,0,6,0.4642857142857143,4.495934959349594,25.03,5.840299649846744,28.0
379,42,0,6,0.4523809523809524,4.754936120789779,18.52,5.831775029954431,15.0
380,42,0,6,0.4285714285714285,4.343786295005807,24.68,7.33604798239488,19.0
381,42,0,6,0.42857142857142855,4.346109175377468,23.41,7.626394954367366,17.0
382,42,0,6,0.4166666666666667,4.073170731707317,25.11,6.448092741268537,19.0
383,42,0,6,0.44047619047619047,4.312427409988386,23.98,4.454166588712192,22.0
384,42,0,6,0.39285714285714296,3.6747967479674797,31.63,4.309651958105202,33.0
385,42,0,6,0.44047619047619047,4.772357723577236,16.11,9.399888297208644,11.0
386,42,0,6,0.42857142857142855,4.606271777003484,21.95,6.484404367403378,17.0
387,42,0,6,0.4841269841269842,5.290360046457607,7.8,9.512097560475292,5.0
388,42,0,6,0.42857142857142855,4.2787456445993035,7.44,13.239577032518824,0.0
389,42,0,6,0.40476190476190477,3.7804878048780486,29.81,4.834656140823254,29.0
390,42,0,6,0.41666666666666674,4.290360046457607,22.82,6.917195963683549,18.0
391,42,0,6,0.40476190476190477,4.544715447154472,21.13,9.14511344926896,16.0
392,42,0,6,0.44047619047619047,3.916376306620209,22.23,9.699335028753259,28.0
393,42,0,6,0.42857142857142855,4.466898954703833,20.78,9.190843269254458,14.0
394,42,0,6,0.44047619047619047,4.305458768873403,24.41,6.488597691335163,19.0
395,42,0,6,0.40476190476190477,3.9454123112659696,28.24,3.707074318111251,30.0
396,42,0,6,0.4642857142857142,4.2264808362369335,25.14,4.384107662911576,27.0
397,42,0,6,0.42857142857142866,4.069686411149826,28.04,4.331096858764532,30.0
398,42,0,6,0.4642857142857143,5.120789779326365,0.0,0.0,0.0
399,42,0,6,0.42857142857142866,3.983739837398374,30.51,3.2664812872569775,30.0
400,42,0,6,0.44047619047619047,4.829268292682927,14.13,7.224479219985342,11.0
401,42,0,6,0.39285714285714285,4.031358885017422,26.98,5.221072686718697,26.0
402,42,0,6,0.45238095238095244,4.449477351916376,18.41,5.087425675132757,15.0
403,42,0,6,0.4166666666666667,4.203252032520325,26.06,6.0494958467627695,21.0
404,42,0,6,0.42857142857142855,4.628339140534263,19.4,2.497999199359359,17.0
405,42,0,6,0.44047619047619047,4.951219512195122,10.88,7.799076868450521,8.0
406,42,0,6,0.40476190476190477,3.9419279907084785,30.32,4.390626379003342,29.5
407,42,0,6,0.44047619047619047,4.2543554006968645,24.25,6.996248994997248,19.0
408,42,0,6,0.42857142857142855,4.026713124274099,28.11,5.1144794456523135,30.0
409,42,0,6,0.4166666666666667,3.718931475029036,30.47,1.8679132742180509,30.0
410,42,0,6,0.42857142857142855,4.363530778164924,23.81,4.139311536958773,22.0
411,42,0,6,0.42857142857142855,3.8304297328687573,29.4,4.069397989875161,31.0
412,42,0,6,0.42857142857142866,4.048780487804878,26.05,8.488079877098235,26.0
413,42,0,6,0.4404761904761906,4.524970963995354,17.64,10.788438255836663,17.0
414,42,0,6,0.4642857142857143,4.694541231126597,20.47,0.49909918853871127,20.0
415,42,0,6,0.40476190476190477,3.7526132404181185,30.58,1.9808079159777203,30.0
416,42,0,6,0.39285714285714296,3.619047619047619,32.61,3.725305356611723,33.0
417,42,0,6,0.4166666666666667,4.1033681765389085,27.27,6.359017219665315,22.0
