size,k,avg_rate,avg_density,avg_clustering,avg_shortest_path,avg_std_rate,avg_median_rate,avg_incomp_nodes,avg_n_comp_nodes,avg_steps
33,11,0.7469696969696971,0.11742424242424243,0.37037802265075,2.384469696969697,0.0,0.16666666666666669,8.35,3.083333333333333,1.0657278055235728,5000.0
33,12,0.7545454545454546,0.11742424242424243,0.22401579901579904,2.2992424242424243,0.0,0.24242424242424243,8.1,2.95,1.0555932631452956,5000.0
33,13,0.8151515151515152,0.11742424242424243,0.322401504219686,2.462121212121212,0.0,0.21212121212121213,6.1,2.0833333333333335,0.8168079589454329,4833.65
33,14,0.796969696969697,0.11742424242424243,0.3818718318718319,2.246212121212121,0.0,0.21212121212121213,6.699999999999998,2.5166666666666666,0.9992010326475423,5000.0
34,0,0.7544117647058823,0.1140819964349376,0.24002843561667095,2.53475935828877,0.0,0.22058823529411764,8.350000000000001,2.8666666666666663,0.9745087168216557,5000.0
34,1,0.7985294117647059,0.1140819964349376,0.18246965452847805,2.590017825311943,0.0,0.17647058823529413,6.8500000000000005,2.483333333333333,0.96726635743569,5000.0
34,2,0.725,0.1140819964349376,0.2078763084181041,2.308377896613191,0.0,0.2647058823529412,9.350000000000001,3.249999999999999,1.058308205525424,5000.0
34,3,0.738235294117647,0.1140819964349376,0.14018171371112548,2.3885918003565063,0.0,0.2647058823529412,8.900000000000002,3.3166666666666664,1.140391882586196,5000.0
34,4,0.7014705882352942,0.1140819964349376,0.27698038217069365,2.340463458110517,0.0,0.29411764705882354,10.149999999999999,3.633333333333333,1.1614600116166922,5000.0
34,5,0.7588235294117647,0.1140819964349376,0.24381321293086,2.4545454545454546,0.0,0.20588235294117646,8.200000000000001,2.8999999999999995,1.0152650972489026,5000.0
34,6,0.7588235294117647,0.1140819964349376,0.31393969352446865,2.342245989304813,0.0,0.22058823529411764,8.2,2.9666666666666663,1.0545040932178018,5000.0
34,7,0.7970588235294118,0.1140819964349376,0.3359354268022998,2.3689839572192515,0.0,0.17647058823529413,6.9,2.4666666666666663,0.9422695257318889,5000.0
34,8,0.7808823529411765,0.1140819964349376,0.21150793650793648,2.479500891265597,0.0,0.20588235294117646,7.449999999999999,2.5333333333333337,0.9184737719597956,5000.0
34,9,0.8382352941176471,0.1140819964349376,0.136624649859944,2.484848484848485,0.0,0.17647058823529413,5.499999999999999,1.9166666666666667,0.7875780775278515,5000.0
34,10,0.7955882352941177,0.1140819964349376,0.15154061624649862,2.607843137254902,0.0,0.19117647058823528,6.95,2.4833333333333334,0.9603497713030118,5000.0
34,11,0.7676470588235293,0.1140819964349376,0.2405009062448509,2.3814616755793225,0.0,0.20588235294117646,7.9,2.7999999999999994,1.004584517711421,5000.0
34,12,0.8382352941176471,0.1140819964349376,0.2976131711425829,2.4046345811051695,0.0,0.11764705882352941,5.499999999999999,1.9666666666666663,0.8267115261728378,5000.0
34,13,0.8014705882352942,0.1140819964349376,0.1862493715434892,2.500891265597148,0.0,0.23529411764705882,6.750000000000001,2.5,0.9671885382510611,5000.0
34,14,0.836764705882353,0.1140819964349376,0.248819807643337,2.340463458110517,0.0,0.14705882352941177,5.549999999999998,1.9166666666666667,0.8159004326197102,5000.0
35,0,0.7457142857142858,0.11092436974789915,0.2133560090702948,2.46890756302521,0.0,0.2571428571428571,8.9,3.1166666666666667,1.0403918847618197,5000.0
35,1,0.7728571428571429,0.11092436974789915,0.17353123067408782,2.5983193277310925,0.0,0.2,7.95,2.8,0.9954847493013579,5000.0
35,2,0.8228571428571428,0.11092436974789915,0.2910307153164296,2.5647058823529414,0.0,0.17142857142857143,6.2,2.1999999999999997,0.8691169039305828,5000.0
35,3,0.7485714285714286,0.11092436974789915,0.41463615749330035,2.430252100840336,0.0,0.24285714285714283,8.8,3.1833333333333327,1.0728731053921188,5000.0
35,4,0.7314285714285713,0.11092436974789915,0.44466184609041753,2.4352941176470586,0.0,0.2571428571428571,9.400000000000002,3.1833333333333327,1.0098882291499716,5000.0
35,5,0.7528571428571429,0.11092436974789915,0.2938838565729322,2.3630252100840337,0.0,0.22857142857142856,8.65,3.033333333333333,1.0467586481046636,5000.0
35,6,0.71,0.11092436974789915,0.3109122623408338,2.433613445378151,0.0,0.22857142857142856,10.150000000000002,3.8666666666666663,1.2383902388835528,5000.0
35,7,0.7885714285714286,0.11092436974789915,0.29244279529993816,2.5478991596638654,0.0,0.2,7.4,2.6333333333333333,0.9867969597113095,5000.0
35,8,0.7771428571428571,0.11092436974789915,0.08768707482993196,2.603361344537815,0.0,0.22857142857142856,7.800000000000001,2.8833333333333337,1.060973316852993,5000.0
35,9,0.8042857142857143,0.11092436974789915,0.22396999825571254,2.495798319327731,0.0,0.15714285714285714,6.849999999999999,2.433333333333333,0.9315600910899666,5000.0
35,10,0.7485714285714286,0.11092436974789915,0.1978973407544836,2.4319327731092435,0.0,0.24285714285714283,8.8,3.166666666666667,1.0884198309779978,5000.0
35,11,0.7314285714285714,0.11092436974789915,0.1537930323644609,2.499159663865546,0.0,0.2571428571428571,9.4,3.2666666666666666,1.0754520100961458,5000.0
35,12,0.7757142857142857,0.11092436974789915,0.1547252747252747,2.630252100840336,0.0,0.2142857142857143,7.85,2.8833333333333333,1.0387317246788323,5000.0
35,13,0.7914285714285714,0.11092436974789915,0.23257472686044112,2.458823529411765,0.0,0.2,7.3,2.683333333333333,1.018494560010761,5000.0
35,14,0.7414285714285714,0.11092436974789915,0.3102808302808303,2.3983193277310924,0.0,0.18571428571428572,9.049999999999999,3.2833333333333328,1.0913869827961347,5000.0
36,0,0.7611111111111111,0.10793650793650794,0.28820392570392567,2.3904761904761904,0.0,0.2361111111111111,8.6,2.9666666666666663,0.993666410347186,5000.0
36,1,0.7569444444444444,0.10793650793650794,0.2307285307285307,2.496825396825397,0.0,0.2222222222222222,8.75,3.05,1.0410674651629164,5000.0
36,2,0.7791666666666667,0.10793650793650794,0.12413789913789913,2.5126984126984127,0.0,0.2222222222222222,7.950000000000001,2.8666666666666667,1.034209661613481,5000.0
36,3,0.7333333333333334,0.10793650793650794,0.20891855058521724,2.480952380952381,0.0,0.2777777777777778,9.6,3.3166666666666664,1.072356704550065,5000.0
36,4,0.6986111111111111,0.10793650793650794,0.21928811928811925,2.4317460317460315,0.0,0.3194444444444444,10.850000000000001,3.866666666666667,1.1746083653408195,5000.0
36,5,0.7708333333333333,0.10793650793650794,0.3363756613756614,2.323809523809524,0.0,0.20833333333333331,8.25,2.8833333333333333,1.0111408483630626,5000.0
36,6,0.7694444444444445,0.10793650793650794,0.24899190315856978,2.4380952380952383,0.0,0.25,8.299999999999999,2.8500000000000005,0.9969605015723481,5000.0
36,7,0.7791666666666667,0.10793650793650794,0.3036816578483245,2.6015873015873017,0.0,0.2222222222222222,7.950000000000001,2.6999999999999997,0.9563970570675911,5000.0
36,8,0.7666666666666667,0.10793650793650794,0.28170749004082335,2.465079365079365,0.0,0.2222222222222222,8.399999999999999,3.016666666666666,1.0650739497629549,5000.0
36,9,0.7722222222222223,0.10793650793650794,0.12663308913308913,2.5714285714285716,0.0,0.19444444444444445,8.2,2.9166666666666665,1.0299246694808102,5000.0
36,10,0.8208333333333333,0.10793650793650794,0.22307414807414805,2.4682539682539684,0.0,0.1388888888888889,6.45,2.2333333333333334,0.8696228137742755,5000.0
36,11,0.7708333333333334,0.10793650793650794,0.21855644355644357,2.4857142857142858,0.0,0.2222222222222222,8.25,2.933333333333333,1.02769910078401,5000.0
36,12,0.8111111111111111,0.10793650793650794,0.22959656084656085,2.484126984126984,0.0,0.125,6.800000000000001,2.333333333333333,0.8704880796676937,5000.0
36,13,0.8319444444444444,0.10793650793650794,0.25673500881834216,2.4634920634920636,0.0,0.1527777777777778,6.050000000000001,2.066666666666667,0.8360806530908018,5000.0
36,14,0.7583333333333333,0.10793650793650794,0.18230319063652395,2.3825396825396825,0.0,0.2361111111111111,8.7,3.1166666666666663,1.0772129001082293,5000.0
37,0,0.727027027027027,0.10510510510510511,0.347366111839796,2.3318318318318316,0.0,0.31081081081081086,10.1,3.4499999999999993,1.0560339002349468,5000.0
37,1,0.7459459459459459,0.10510510510510511,0.21108471108471105,2.4804804804804803,0.0,0.21621621621621623,9.4,3.4666666666666663,1.1552440410209524,5000.0
37,2,0.7905405405405406,0.10510510510510511,0.0807807807807808,2.545045045045045,0.0,0.21621621621621623,7.749999999999999,2.8,1.029420022461183,5000.0
37,3,0.6986486486486486,0.10510510510510511,0.26023504707715234,2.4954954954954953,0.0,0.2972972972972973,11.15,3.9333333333333327,1.1968578474784297,5000.0
37,4,0.7337837837837837,0.10510510510510511,0.25136110136110135,2.3183183183183185,0.0,0.2702702702702703,9.85,3.516666666666667,1.1388939281473238,5000.0
37,5,0.8013513513513514,0.10510510510510511,0.3827190827190828,2.5105105105105103,0.0,0.17567567567567569,7.35,2.4999999999999996,0.8965831625220326,5000.0
37,6,0.7405405405405405,0.10510510510510511,0.22610107610107608,2.4264264264264264,0.0,0.22972972972972974,9.600000000000001,3.266666666666667,1.0507794809866775,5000.0
37,7,0.7135135135135134,0.10510510510510511,0.28476883476883474,2.512012012012012,0.0,0.2567567567567568,10.600000000000003,3.65,1.1178022971315387,5000.0
37,8,0.7324324324324325,0.10510510510510511,0.28587418587418584,2.4804804804804803,0.0,0.2567567567567568,9.9,3.583333333333333,1.1593201198601768,5000.0
37,9,0.6986486486486487,0.10510510510510511,0.3594642594642595,2.5375375375375375,0.0,0.32432432432432434,11.149999999999999,3.9166666666666665,1.1779536931646324,5000.0
37,10,0.758108108108108,0.10510510510510511,0.3063434313434314,2.4129129129129128,0.0,0.21621621621621623,8.950000000000001,3.133333333333333,1.0457225105905823,5000.0
37,11,0.7108108108108109,0.10510510510510511,0.14944312444312446,2.4384384384384385,0.0,0.28378378378378377,10.7,3.8666666666666663,1.210524439480509,5000.0
37,12,0.7635135135135135,0.10510510510510511,0.3467289202583321,2.406906906906907,0.0,0.20270270270270271,8.75,3.033333333333333,1.0114763395478268,5000.0
37,13,0.745945945945946,0.10510510510510511,0.21362661362661362,2.5465465465465464,0.0,0.24324324324324326,9.399999999999999,3.3333333333333335,1.1009803521341779,5000.0
37,14,0.7229729729729729,0.10510510510510511,0.17468402468402472,2.554054054054054,0.0,0.24324324324324326,10.250000000000002,3.5666666666666655,1.1185214421660556,5000.0
38,0,0.7723684210526316,0.10241820768136557,0.22068618515986937,2.5021337126600285,0.0,0.19736842105263158,8.650000000000002,3.0500000000000003,1.0316249408475529,5000.0
38,1,0.6934210526315789,0.10241820768136557,0.18257984705353125,2.507823613086771,0.0,0.2894736842105263,11.65,4.266666666666666,1.2842083338738643,5000.0
38,2,0.7960526315789475,0.10241820768136557,0.1811745272271588,2.456614509246088,0.0,0.21052631578947367,7.749999999999997,2.7833333333333337,1.0193098507708978,5000.0
38,3,0.7144736842105264,0.10241820768136557,0.1156143564038301,2.5604551920341394,0.0,0.25,10.849999999999998,3.75,1.1385379363440356,5000.0
38,4,0.6842105263157895,0.10241820768136557,0.2572455322455322,2.52773826458037,0.0,0.3026315789473684,12.0,4.283333333333332,1.256697411259952,5000.0
38,5,0.7000000000000001,0.10241820768136557,0.21646000198631776,2.554765291607397,0.0,0.2763157894736842,11.399999999999997,4.15,1.25734536024987,5000.0
38,6,0.7052631578947368,0.10241820768136557,0.17094820384294068,2.6571834992887626,0.0,0.2631578947368421,11.2,4.05,1.2253606761350317,5000.0
38,7,0.7828947368421053,0.10241820768136557,0.22617616301826826,2.473684210526316,0.0,0.21052631578947367,8.25,2.8833333333333337,0.9942964654059658,5000.0
38,8,0.7592105263157894,0.10241820768136557,0.19037745879851142,2.5675675675675675,0.0,0.25,9.15,3.3166666666666664,1.115930144634625,5000.0
38,9,0.8315789473684211,0.10241820768136557,0.1283492822966507,2.5689900426742533,0.0,0.18421052631578946,6.3999999999999995,2.333333333333333,0.9366431853004812,5000.0
38,10,0.7210526315789474,0.10241820768136557,0.26577968046112094,2.445234708392603,0.0,0.2763157894736842,10.600000000000001,3.6666666666666665,1.1353592274295368,5000.0
38,11,0.7289473684210526,0.10241820768136557,0.234107997265892,2.5647226173541964,0.0,0.2894736842105263,10.3,3.6,1.1286342681620498,5000.0
38,12,0.6947368421052631,0.10241820768136557,0.1780304834484401,2.4423897581792318,0.0,0.3026315789473684,11.6,4.05,1.196970172514032,5000.0
38,13,0.7710526315789473,0.10241820768136557,0.14009543088490456,2.5576102418207682,0.0,0.21052631578947367,8.700000000000001,3.016666666666666,1.0301278550466688,5000.0
38,14,0.7881578947368422,0.10241820768136557,0.2411775051664248,2.4352773826458036,0.0,0.18421052631578946,8.049999999999999,2.7666666666666666,0.9704350051265628,5000.0
39,0,0.7461538461538462,0.09986504723346828,0.3014222244991476,2.5681511470985154,0.0,0.24358974358974358,9.899999999999999,3.3833333333333337,1.0753751213106308,5000.0
39,1,0.7102564102564103,0.09986504723346828,0.26265744059861706,2.4709851551956814,0.0,0.28205128205128205,11.299999999999999,3.9,1.170911984621585,5000.0
39,2,0.7961538461538462,0.09986504723346828,0.26322907861369405,2.591093117408907,0.0,0.1794871794871795,7.95,2.7499999999999996,0.975099301935914,5000.0
39,3,0.7371794871794872,0.09986504723346828,0.17900646362184824,2.4993252361673415,0.0,0.21794871794871795,10.249999999999998,3.6166666666666663,1.1357021096127817,5000.0
39,4,0.7128205128205128,0.09986504723346828,0.19477787170094862,2.5384615384615383,0.0,0.28205128205128205,11.2,4.033333333333333,1.2216801359811549,5000.0
39,5,0.7192307692307692,0.09986504723346828,0.23375897606666834,2.4507422402159245,0.0,0.28205128205128205,10.95,3.8833333333333337,1.1878993132200164,5000.0
39,6,0.6833333333333333,0.09986504723346828,0.08025030525030526,2.4898785425101213,0.0,0.3205128205128205,12.35,4.35,1.2450658950476883,5000.0
39,7,0.7,0.09986504723346828,0.15536963036963036,2.5371120107962213,0.0,0.2564102564102564,11.700000000000001,4.0666666666666655,1.1977092434569683,5000.0
39,8,0.7551282051282051,0.09986504723346828,0.20093453554992016,2.5168690958164643,0.0,0.24358974358974358,9.549999999999999,3.2833333333333328,1.053051700028155,5000.0
39,9,0.7576923076923077,0.09986504723346828,0.12235542235542236,2.6261808367071526,0.0,0.23076923076923078,9.45,3.2333333333333334,1.0544288821390684,5000.0
39,10,0.7051282051282051,0.09986504723346828,0.12416842416842418,2.572199730094467,0.0,0.2692307692307692,11.5,4.033333333333333,1.199102903754898,5000.0
39,11,0.7384615384615385,0.09986504723346828,0.20302105302105303,2.6342780026990553,0.0,0.28205128205128205,10.2,3.616666666666667,1.1467824159183613,5000.0
39,12,0.6743589743589744,0.09986504723346828,0.11869241869241871,2.539811066126856,0.0,0.3205128205128205,12.700000000000001,4.466666666666667,1.265638825506151,5000.0
39,13,0.7320512820512821,0.09986504723346828,0.21586561586561587,2.377867746288799,0.0,0.23076923076923078,10.45,3.633333333333333,1.1290437346782771,5000.0
39,14,0.7423076923076923,0.09986504723346828,0.23099308099308097,2.458839406207827,0.0,0.21794871794871795,10.05,3.5166666666666666,1.1159053253142377,5000.0
40,0,0.6975,0.09743589743589744,0.31882645132645127,2.4692307692307693,0.0,0.275,12.100000000000001,4.35,1.2703596440297065,5000.0
40,1,0.74875,0.09743589743589744,0.2653769841269841,2.5692307692307694,0.0,0.25,10.049999999999999,3.633333333333333,1.1692406524949581,5000.0
40,2,0.7775,0.09743589743589744,0.3119273562694615,2.491025641025641,0.0,0.2,8.9,3.1166666666666663,1.051927778875778,5000.0
40,3,0.73625,0.09743589743589744,0.16135780885780887,2.582051282051282,0.0,0.275,10.55,3.7833333333333328,1.182599680999544,5000.0
40,4,0.8049999999999999,0.09743589743589744,0.25250901875901877,2.6525641025641025,0.0,0.2,7.800000000000001,2.683333333333333,0.9594133562638228,5000.0
40,5,0.765,0.09743589743589744,0.22510551948051946,2.5076923076923077,0.0,0.225,9.399999999999999,3.2,1.0481309130770866,5000.0
40,6,0.7062499999999999,0.09743589743589744,0.12629329004329004,2.6846153846153844,0.0,0.3,11.750000000000004,4.083333333333333,1.2069739849126648,5000.0
40,7,0.7437499999999999,0.09743589743589744,0.21961788211788216,2.5435897435897434,0.0,0.2375,10.250000000000002,3.633333333333332,1.150000719512485,5000.0
40,8,0.685,0.09743589743589744,0.12200535575535576,2.5384615384615383,0.0,0.3125,12.6,4.566666666666666,1.315543603255415,5000.0
40,9,0.73375,0.09743589743589744,0.3684866522366522,2.462820512820513,0.0,0.25,10.649999999999999,3.7666666666666666,1.1666116696614304,5000.0
40,10,0.7112499999999999,0.09743589743589744,0.23467840982546861,2.5012820512820513,0.0,0.275,11.55,4.0666666666666655,1.2202111587344124,5000.0
40,11,0.6625,0.09743589743589744,0.16383699633699633,2.508974358974359,0.0,0.32499999999999996,13.5,4.6499999999999995,1.274185212578908,5000.0
40,12,0.80625,0.09743589743589744,0.3461241244135981,2.4025641025641025,0.0,0.15,7.75,2.7333333333333334,0.9774266868516761,5000.0
40,13,0.72,0.09743589743589744,0.18196636696636698,2.5538461538461537,0.0,0.25,11.2,3.9166666666666665,1.188814934348164,5000.0
40,14,0.745,0.09743589743589744,0.14555167055167056,2.5474358974358973,0.0,0.25,10.2,3.5499999999999994,1.1210334623490963,5000.0
41,0,0.625609756097561,0.0951219512195122,0.25183748643312187,2.4451219512195124,0.0,0.36585365853658536,15.35,5.466666666666666,1.4135541306121917,5000.0
41,1,0.6865853658536585,0.0951219512195122,0.2591648189209165,2.5,0.0,0.3048780487804878,12.85,4.449999999999999,1.247754165528522,5000.0
41,2,0.7378048780487805,0.0951219512195122,0.2136627600042234,2.5768292682926828,0.0,0.24390243902439024,10.750000000000004,3.883333333333333,1.1974354274918666,5000.0
41,3,0.7268292682926829,0.0951219512195122,0.2590004447967145,2.4804878048780488,0.0,0.25609756097560976,11.200000000000003,3.983333333333333,1.210310630431423,5000.0
41,4,0.7378048780487805,0.0951219512195122,0.18174603174603174,2.580487804878049,0.0,0.2682926829268293,10.750000000000004,3.65,1.0810938526488245,4902.05
41,5,0.6829268292682926,0.0951219512195122,0.19276035617499032,2.5841463414634145,0.0,0.2926829268292683,13.000000000000005,4.499999999999999,1.258053250052156,5000.0
41,6,0.7463414634146341,0.0951219512195122,0.14210816283987016,2.5902439024390245,0.0,0.25609756097560976,10.400000000000002,3.5833333333333344,1.1099400124095105,5000.0
41,7,0.7463414634146341,0.0951219512195122,0.11760597126450784,2.5682926829268293,0.0,0.24390243902439024,10.400000000000002,3.749999999999999,1.1878320566718021,5000.0
41,8,0.7317073170731707,0.0951219512195122,0.2067733079928202,2.5341463414634147,0.0,0.2926829268292683,11.0,3.8166666666666664,1.1236384736959488,4941.75
41,9,0.748780487804878,0.0951219512195122,0.27845528455284557,2.5707317073170732,0.0,0.23170731707317072,10.300000000000002,3.6666666666666665,1.1563709806334264,5000.0
41,10,0.7426829268292683,0.0951219512195122,0.16826885851276097,2.5329268292682925,0.0,0.24390243902439024,10.550000000000002,3.9,1.2370517052919627,5000.0
41,11,0.7195121951219512,0.0951219512195122,0.18393693027839364,2.6597560975609755,0.0,0.2682926829268293,11.500000000000004,4.083333333333334,1.2213857311032386,5000.0
41,12,0.7414634146341462,0.0951219512195122,0.280069034265591,2.529268292682927,0.0,0.25609756097560976,10.600000000000005,3.749999999999999,1.147742335946381,5000.0
41,13,0.8121951219512195,0.0951219512195122,0.45149607875888204,2.2621951219512195,0.0,0.12195121951219512,7.700000000000001,2.7166666666666663,0.9605900247714324,5000.0
41,14,0.7353658536585366,0.0951219512195122,0.2256588939515769,2.6121951219512196,0.0,0.2682926829268293,10.850000000000003,3.8,1.1678420734589379,5000.0
42,0,0.7321428571428572,0.09291521486643438,0.31629532993420656,2.389082462253194,0.0,0.27380952380952384,11.249999999999996,3.9166666666666665,1.1768903089048184,5000.0
42,1,0.7416666666666667,0.09291521486643438,0.2867572670093678,2.506387921022067,0.0,0.25,10.849999999999998,3.833333333333333,1.1785060736502038,5000.0
42,2,0.7202380952380952,0.09291521486643438,0.23275771847200422,2.531939605110337,0.0,0.2619047619047619,11.75,4.033333333333333,1.1731128951474494,5000.0
42,3,0.7476190476190476,0.09291521486643438,0.13159618159618158,2.56794425087108,0.0,0.25,10.6,3.583333333333333,1.0938049400688812,5000.0
42,4,0.7404761904761905,0.09291521486643438,0.1434419381787803,2.5133565621370497,0.0,0.23809523809523808,10.899999999999997,3.7666666666666666,1.1474478521997227,5000.0
42,5,0.7547619047619047,0.09291521486643438,0.18130047340573657,2.507549361207898,0.0,0.23809523809523808,10.3,3.7666666666666666,1.1965649910852085,5000.0
42,6,0.7238095238095238,0.09291521486643438,0.18042924772248078,2.543554006968641,0.0,0.2619047619047619,11.600000000000001,4.033333333333333,1.1899041054882649,5000.0
42,7,0.6928571428571428,0.09291521486643438,0.20235042735042733,2.6399535423925666,0.0,0.2857142857142857,12.899999999999999,4.433333333333332,1.2331831527138257,5000.0
42,8,0.6988095238095239,0.09291521486643438,0.19043469757755466,2.619047619047619,0.0,0.2976190476190476,12.649999999999997,4.416666666666666,1.2558017797384173,5000.0
42,9,0.6988095238095238,0.09291521486643438,0.3015477908335051,2.6248548199767714,0.0,0.27380952380952384,12.649999999999999,4.566666666666666,1.3049437883425148,5000.0
42,10,0.6571428571428571,0.09291521486643438,0.21003401360544216,2.5934959349593494,0.0,0.3333333333333333,14.4,5.216666666666666,1.4110968814722598,5000.0
42,11,0.719047619047619,0.09291521486643438,0.1360767539338968,2.572590011614402,0.0,0.25,11.8,4.1,1.200119460999502,5000.0
42,12,0.719047619047619,0.09291521486643438,0.22399848828420257,2.610917537746806,0.0,0.27380952380952384,11.8,4.199999999999999,1.2485150412806851,5000.0
42,13,0.805952380952381,0.09291521486643438,0.15162251769394627,2.521486643437863,0.0,0.20238095238095238,8.150000000000002,3.033333333333333,1.09258256325013,5000.0
42,14,0.7154761904761905,0.09291521486643438,0.15611385968528826,2.684088269454123,0.0,0.2857142857142857,11.95,4.2,1.229735360382589,5000.0
43,0,0.686046511627907,0.09080841638981174,0.14315038966201754,2.497231450719823,0.0,0.3023255813953488,13.5,4.7333333333333325,1.2964504529093366,5000.0
43,1,0.6906976744186047,0.09080841638981174,0.2102768944082214,2.60797342192691,0.0,0.3023255813953488,13.299999999999995,4.783333333333333,1.3367245127078469,5000.0
43,2,0.7302325581395349,0.09080841638981174,0.20341635109076964,2.6146179401993357,0.0,0.27906976744186046,11.599999999999998,3.999999999999999,1.1796337627956932,5000.0
43,3,0.7348837209302326,0.09080841638981174,0.15789120440283233,2.681063122923588,0.0,0.2441860465116279,11.400000000000002,3.9333333333333327,1.1711395092783763,5000.0
43,4,0.7255813953488373,0.09080841638981174,0.12438336856941508,2.6710963455149503,0.0,0.2558139534883721,11.8,4.016666666666666,1.1734842655776494,5000.0
43,5,0.7255813953488371,0.09080841638981174,0.3597309667077108,2.5780730897009967,0.0,0.2441860465116279,11.800000000000002,4.05,1.1840426474987185,5000.0
43,6,0.7255813953488373,0.09080841638981174,0.13857015077945312,2.5880398671096345,0.0,0.27906976744186046,11.799999999999997,4.1000000000000005,1.2045293558234442,5000.0
43,7,0.7197674418604652,0.09080841638981174,0.13770428537870397,2.7209302325581395,0.0,0.27906976744186046,12.05,4.066666666666667,1.1760397118715749,5000.0
43,8,0.7709302325581395,0.09080841638981174,0.3326717210438141,2.612403100775194,0.0,0.2441860465116279,9.850000000000003,3.3999999999999995,1.0651107469244614,5000.0
43,9,0.7116279069767442,0.09080841638981174,0.1330824214545145,2.619047619047619,0.0,0.27906976744186046,12.4,4.266666666666667,1.216663244602157,5000.0
43,10,0.6709302325581395,0.09080841638981174,0.17889087656529515,2.4761904761904763,0.0,0.32558139534883723,14.149999999999999,4.883333333333333,1.3118170300064786,5000.0
43,11,0.6848837209302326,0.09080841638981174,0.2060412455761293,2.5382059800664454,0.0,0.27906976744186046,13.549999999999997,4.716666666666666,1.2986489383153508,5000.0
43,12,0.6860465116279071,0.09080841638981174,0.17213987562824773,2.6511627906976742,0.0,0.3023255813953488,13.499999999999998,4.85,1.349933337547814,5000.0
43,13,0.741860465116279,0.09080841638981174,0.2608996946206248,2.6234772978959024,0.0,0.27906976744186046,11.1,3.8166666666666655,1.137443087589291,5000.0
43,14,0.6883720930232559,0.09080841638981174,0.17606127722406792,2.6068660022148396,0.0,0.3023255813953488,13.399999999999999,4.6499999999999995,1.2843447942248996,5000.0
44,0,0.675,0.08879492600422834,0.2560052247218022,2.619450317124736,0.0,0.3181818181818182,14.299999999999997,4.999999999999999,1.3413273972299218,5000.0
44,1,0.7977272727272727,0.08879492600422834,0.10301226551226553,2.645877378435518,0.0,0.20454545454545456,8.899999999999999,3.2333333333333334,1.1047855108893252,5000.0
44,2,0.7306818181818182,0.08879492600422834,0.14645077145077148,2.7093023255813953,0.0,0.25,11.850000000000001,4.133333333333334,1.2115498801274296,5000.0
44,3,0.7386363636363635,0.08879492600422834,0.26129973339197937,2.59830866807611,0.0,0.26136363636363635,11.500000000000002,4.016666666666667,1.1996133450542108,5000.0
44,4,0.7261363636363636,0.08879492600422834,0.2948174499609907,2.4767441860465116,0.0,0.25,12.050000000000002,4.216666666666667,1.21684163032231,5000.0
44,5,0.7306818181818182,0.08879492600422834,0.1915633608815427,2.6553911205073994,0.0,0.22727272727272727,11.850000000000001,4.2,1.2290740921967136,5000.0
44,6,0.7147727272727273,0.08879492600422834,0.2474173553719008,2.66384778012685,0.0,0.2727272727272727,12.549999999999999,4.333333333333333,1.2225347104365414,5000.0
44,7,0.7511363636363637,0.08879492600422834,0.18148582700721735,2.539112050739958,0.0,0.22727272727272727,10.95,3.916666666666667,1.1967125313537084,5000.0
44,8,0.7318181818181819,0.08879492600422834,0.23382129566340087,2.546511627906977,0.0,0.2727272727272727,11.799999999999997,4.1,1.2052174829792865,5000.0
44,9,0.6556818181818181,0.08879492600422834,0.36580627705627705,2.4651162790697674,0.0,0.32954545454545453,15.150000000000002,5.266666666666666,1.3645716835441657,5000.0
44,10,0.7170454545454545,0.08879492600422834,0.1953461163019986,2.580338266384778,0.0,0.28409090909090906,12.450000000000003,4.416666666666666,1.2687438194505671,5000.0
44,11,0.7056818181818182,0.08879492600422834,0.1909833853015671,2.5676532769556024,0.0,0.2727272727272727,12.95,4.533333333333333,1.2650651681692258,5000.0
44,12,0.7693181818181818,0.08879492600422834,0.35807774241568713,2.5200845665961946,0.0,0.20454545454545453,10.149999999999999,3.633333333333333,1.1406100079824824,5000.0
44,13,0.6886363636363636,0.08879492600422834,0.2500799174244151,2.5750528541226214,0.0,0.28409090909090906,13.700000000000001,4.9,1.3380372384689014,5000.0
44,14,0.7136363636363637,0.08879492600422834,0.2268592518592519,2.693446088794926,0.0,0.2727272727272727,12.599999999999996,4.4833333333333325,1.278123834270795,5000.0
45,0,0.7155555555555555,0.08686868686868687,0.15740812564341974,2.5171717171717174,0.0,0.25555555555555554,12.8,4.449999999999999,1.2435211332178162,5000.0
45,1,0.6966666666666667,0.08686868686868687,0.17161690161690163,2.6343434343434344,0.0,0.28888888888888886,13.65,4.8,1.31273306936073,5000.0
45,2,0.68,0.08686868686868687,0.190338303671637,2.6202020202020204,0.0,0.28888888888888886,14.399999999999999,5.216666666666667,1.404968373022198,5000.0
45,3,0.7155555555555555,0.08686868686868687,0.2803715554440192,2.498989898989899,0.0,0.24444444444444444,12.8,4.550000000000001,1.2858669407438765,5000.0
45,4,0.7355555555555555,0.08686868686868687,0.16454039787373123,2.712121212121212,0.0,0.23333333333333334,11.900000000000002,4.249999999999999,1.2488771157794263,5000.0
45,5,0.7311111111111112,0.08686868686868687,0.12157805157805157,2.5828282828282827,0.0,0.25555555555555554,12.099999999999998,4.2333333333333325,1.2318384803749667,5000.0
