size,k,avg_rate,avg_density,avg_clustering,avg_shortest_path,avg_std_rate,avg_median_rate,avg_incomp_nodes,avg_n_comp_nodes,avg_steps
19,1,0.6368421052631579,0.15204678362573099,0.05087719298245613,2.6608187134502925,0.0,0.3684210526315789,6.8999999999999995,2.4833333333333334,5000.0

19,2,0.5157894736842106,0.14619883040935672,0.048872180451127824,2.7251461988304095,0.0,0.47368421052631576,9.199999999999998,3.4166666666666665,5000.0

19,3,0.6815789473684211,0.1871345029239766,0.1631578947368421,2.4035087719298245,0.0,0.3157894736842105,6.05,2.1833333333333327,5000.0

19,4,0.7473684210526316,0.16374269005847952,0.07017543859649124,2.5672514619883042,0.0,0.23684210526315788,4.8,1.6999999999999997,5000.0

19,5,0.6105263157894737,0.15789473684210525,0.0,2.3684210526315788,0.0,0.3684210526315789,7.3999999999999995,2.5833333333333335,5000.0

19,6,0.5736842105263158,0.13450292397660818,0.0,3.0526315789473686,0.0,0.42105263157894735,8.1,3.033333333333333,5000.0

19,7,0.731578947368421,0.16374269005847952,0.19523809523809524,2.5497076023391814,0.0,0.2631578947368421,5.100000000000001,2.0000000000000004,5000.0

19,8,0.6131578947368421,0.15204678362573099,0.11954887218045113,2.6491228070175437,0.0,0.3684210526315789,7.35,2.8166666666666664,5000.0

19,9,0.7157894736842105,0.16374269005847952,0.031578947368421054,2.52046783625731,0.0,0.2631578947368421,5.4,1.9333333333333336,5000.0

19,10,0.4736842105263157,0.12280701754385964,0.0,3.0526315789473686,0.0,0.5263157894736842,10.000000000000002,3.7,5000.0

19,11,0.7026315789473684,0.16374269005847952,0.05964912280701754,2.543859649122807,0.0,0.2631578947368421,5.65,1.9833333333333332,5000.0

19,12,0.5763157894736843,0.15789473684210525,0.0982456140350877,2.6374269005847952,0.0,0.42105263157894735,8.049999999999997,2.933333333333333,5000.0

19,13,0.7289473684210526,0.16374269005847952,0.2210526315789474,2.690058479532164,0.0,0.2631578947368421,5.15,2.033333333333333,5000.0

19,14,0.3605263157894738,0.12280701754385964,0.0,3.1052631578947367,0.0,0.631578947368421,12.149999999999999,4.65,5000.0

20,0,0.625,0.14210526315789473,0.06000000000000001,2.7421052631578946,0.0,0.375,7.500000000000001,2.683333333333333,5000.0

20,1,0.65,0.15789473684210525,0.041666666666666664,2.531578947368421,0.0,0.35,7.0,2.55,5000.0

20,2,0.6225,0.15789473684210525,0.1619047619047619,2.536842105263158,0.0,0.35,7.549999999999999,2.9,5000.0

20,3,0.5075000000000001,0.1368421052631579,0.03333333333333333,2.763157894736842,0.0,0.5,9.85,3.500000000000001,5000.0

20,4,0.655,0.15263157894736842,0.03833333333333333,2.7157894736842105,0.0,0.35,6.9,2.433333333333333,5000.0

20,5,0.6,0.15263157894736842,0.15928571428571428,2.5473684210526315,0.0,0.4,8.0,3.1166666666666663,5000.0

20,6,0.5700000000000001,0.13157894736842105,0.0,2.873684210526316,0.0,0.42500000000000004,8.6,3.15,5000.0

20,7,0.73,0.15263157894736842,0.03333333333333333,2.7,0.0,0.25,5.4,1.933333333333333,5000.0

20,8,0.7325,0.1631578947368421,0.1911904761904762,2.626315789473684,0.0,0.275,5.35,2.083333333333333,5000.0

20,9,0.42999999999999994,0.13157894736842105,0.0,2.9473684210526314,0.0,0.55,11.400000000000002,4.05,5000.0

20,10,0.585,0.14210526315789473,0.19166666666666665,2.963157894736842,0.0,0.4,8.3,2.8833333333333337,5000.0

20,11,0.63,0.15263157894736842,0.13214285714285715,2.6842105263157894,0.0,0.375,7.4,2.783333333333333,5000.0

20,12,0.6725,0.14736842105263157,0.09166666666666669,2.8526315789473684,0.0,0.35,6.550000000000001,2.5166666666666666,5000.0

20,13,0.7474999999999999,0.15789473684210525,0.16166666666666668,2.526315789473684,0.0,0.25,5.050000000000001,1.7833333333333332,5000.0

20,14,0.675,0.14210526315789473,0.10666666666666666,2.7736842105263158,0.0,0.35,6.499999999999999,2.416666666666667,5000.0

