gameId,size,#solutions,clustering,shortest_path,transitivity,completion_rate
266,17,768,0.2490079365079365,2.1315789473684212,0.14788732394366197,0.765625
267,10,366,0.33420634920634923,2.1,0.14583333333333334,0.8655737704918034
268,18,60,0.32285714285714284,2.1,0.18120805369127516,0.9099999999999999
269,19,900,0.1919047619047619,2.2578947368421054,0.14754098360655737,0.7993333333333333
270,14,1368,0.20972222222222223,2.2473684210526317,0.13138686131386862,0.7140350877192982
271,18,96,0.14166666666666666,2.1789473684210527,0.17777777777777778,0.8
272,15,576,0.1687878787878788,2.136842105263158,0.12244897959183673,0.7489583333333333
273,15,96,0.34663419913419913,2.126315789473684,0.21428571428571427,0.8
274,13,432,0.21666666666666665,2.1578947368421053,0.14383561643835616,0.85
275,16,24,0.4257875457875458,2.1052631578947367,0.23214285714285715,0.9
276,14,1260,0.20726190476190479,2.194736842105263,0.14285714285714285,0.7652380952380953
277,17,96,0.37555555555555553,2.221052631578947,0.23076923076923078,0.875
278,18,144,0.32746031746031745,2.168421052631579,0.20689655172413793,0.8666666666666666
279,10,48,0.40266233766233767,2.1789473684210527,0.23076923076923078,0.85
280,19,240,0.45255411255411254,2.136842105263158,0.20625,0.8099999999999999
281,15,96,0.351038961038961,2.194736842105263,0.23741007194244604,0.9
282,19,192,0.12380952380952381,2.2526315789473683,0.16153846153846155,0.825
283,19,144,0.15404761904761904,2.2526315789473683,0.1875,0.85
284,16,654,0.22301587301587303,2.1157894736842104,0.1276595744680851,0.8266055045871561
285,15,144,0.2987012987012987,2.126315789473684,0.19480519480519481,0.8166666666666667
286,14,48,0.5268803418803419,2.0052631578947366,0.2198952879581152,0.85
287,19,144,0.26936507936507936,2.221052631578947,0.22058823529411764,0.8333333333333334
288,15,558,0.19607142857142856,2.2263157894736842,0.13333333333333333,0.7989247311827957
289,19,192,0.4151648351648351,2.068421052631579,0.22413793103448276,0.75
290,9,144,0.3303030303030303,2.0631578947368423,0.17751479289940827,0.7833333333333333
291,19,144,0.3372222222222222,2.136842105263158,0.20134228187919462,0.8333333333333334
292,13,528,0.24841269841269842,2.231578947368421,0.1640625,0.8159090909090908
293,18,96,0.39646464646464646,2.1052631578947367,0.20496894409937888,0.875
294,15,96,0.35818181818181816,2.1473684210526316,0.20833333333333334,0.8625
295,12,162,0.1655952380952381,2.2526315789473683,0.17647058823529413,0.8777777777777779
296,13,108,0.30642857142857144,2.3157894736842106,0.23809523809523808,0.8833333333333334
297,18,420,0.26926406926406926,2.1526315789473682,0.16901408450704225,0.82
298,16,114,0.2533333333333333,2.3947368421052633,0.23684210526315788,0.8842105263157896
299,15,120,0.27726190476190465,2.1789473684210527,0.19708029197080293,0.89
