size,k,avg_rate,density,clustering,shortest_path,std_rate,median_rate,n_comp_nodes,avg_steps,avg_l1,avg_l2
55,3,0.47363636363636363,0.07138047138047138,0.2638268398268398,2.581818181818182,0.04995038861024055,0.5181818181818181,16.616666666666667,1000.0,16.616666666666667,3.3878669290184575
55,4,0.49636363636363634,0.07138047138047138,0.12686413002202476,2.696969696969697,0.06707587907526079,0.509090909090909,15.6,1000.0,15.6,3.2465569049000615
55,5,0.4636363636363636,0.07138047138047138,0.20515978531788806,2.744107744107744,0.059335159534838984,0.5272727272727272,16.6,1000.0,16.6,3.3708368655942884
55,6,0.5072727272727272,0.07138047138047138,0.26810800257690215,2.5245791245791245,0.10039591048929836,0.5,15.049999999999997,1000.0,15.049999999999997,3.148059477722919
55,7,0.5027272727272727,0.07138047138047138,0.11535905271199388,2.725925925925926,0.06562477863008707,0.5,16.35,1000.0,16.35,3.4147138654687246
55,8,0.510909090909091,0.07138047138047138,0.1542030696576151,2.76026936026936,0.0751637331221614,0.4727272727272727,15.249999999999996,1000.0,15.249999999999996,3.221666404087665
55,9,0.5127272727272727,0.07138047138047138,0.1422320994513508,2.6996632996632997,0.05193766129849345,0.4818181818181818,14.933333333333334,1000.0,14.933333333333334,3.1935538752918458
65,0,0.5176923076923077,0.06057692307692308,0.1343789543789544,2.816826923076923,0.05531512734875936,0.49230769230769234,18.283333333333335,1000.0,18.283333333333335,3.5634619615237293
65,1,0.49,0.06057692307692308,0.11822729558023672,2.8461538461538463,0.043042568718577784,0.5230769230769231,18.76666666666667,1000.0,18.76666666666667,3.5804853435287805
65,2,0.5369230769230768,0.06057692307692308,0.12294406448252597,2.908173076923077,0.036374124361651966,0.46153846153846156,17.65,1000.0,17.65,3.5143128358500006
65,3,0.5261538461538462,0.06057692307692308,0.12519935318577852,2.9197115384615384,0.06501706648958597,0.47692307692307695,18.23333333333333,1000.0,18.23333333333333,3.585889131505003
65,4,0.48461538461538467,0.06057692307692308,0.11532271147655761,2.8634615384615385,0.04704272261975586,0.5076923076923077,18.566666666666666,1000.0,18.566666666666666,3.5546893323142426
65,5,0.4815384615384616,0.06057692307692308,0.1551875575404987,2.8139423076923076,0.04843100381137598,0.5230769230769231,18.616666666666667,1000.0,18.616666666666667,3.5267068460275146
65,6,0.48923076923076914,0.06057692307692308,0.12973833858449246,2.9153846153846152,0.04630743674859203,0.5153846153846153,19.266666666666666,1000.0,19.266666666666666,3.6736094608340784
65,7,0.5061538461538462,0.06057692307692308,0.25668750424603265,2.7403846153846154,0.0493508151764475,0.49230769230769234,18.216666666666665,1000.0,18.216666666666665,3.5358943387694497
65,8,0.4853846153846153,0.06057692307692308,0.26239672634528555,2.7875,0.0651761382262162,0.5153846153846153,18.966666666666665,1000.0,18.966666666666665,3.6076945592347984
65,9,0.49923076923076926,0.06057692307692308,0.14658623427854195,2.7836538461538463,0.06314724035535552,0.5,18.55,1000.0,18.55,3.564938736625064
75,0,0.4733333333333333,0.05261261261261261,0.13317338217338218,2.9326126126126124,0.05537749241945384,0.54,22.53333333333333,1000.0,22.53333333333333,3.9653154730026676
75,1,0.492,0.05261261261261261,0.08542732648615002,2.9156756756756756,0.058863306812384324,0.5133333333333334,21.166666666666668,1000.0,21.166666666666668,3.7592175649713027
75,2,0.484,0.05261261261261261,0.18030367236249586,2.8915315315315318,0.0400222160528097,0.52,22.333333333333336,1000.0,22.333333333333336,3.9475204200433383
75,3,0.44466666666666677,0.05261261261261261,0.17500517782870725,2.7978378378378377,0.0511685667399647,0.5666666666666667,23.666666666666664,1000.0,23.666666666666664,4.031991274950091
75,4,0.4826666666666667,0.05261261261261261,0.21946922862712342,2.84036036036036,0.06948700917757536,0.52,21.949999999999996,1000.0,21.949999999999996,3.8560124174149
75,5,0.51,0.05261261261261261,0.10624664224664224,2.903063063063063,0.0463561095098466,0.5,20.78333333333333,1000.0,20.78333333333333,3.769014761341255
75,6,0.46666666666666656,0.05261261261261261,0.24735350652481708,2.8122522522522524,0.043410188256265886,0.5333333333333333,22.26666666666667,1000.0,22.26666666666667,3.877650009065305
75,7,0.4999999999999999,0.05261261261261261,0.1363309283309283,2.907747747747748,0.053416601664027015,0.5066666666666667,22.133333333333333,1000.0,22.133333333333333,3.945935895205648
75,8,0.4893333333333334,0.05261261261261261,0.15452983915522617,2.8713513513513513,0.06826093725957443,0.5266666666666666,21.833333333333332,1000.0,21.833333333333332,3.8830708467761257
75,9,0.4680000000000001,0.05261261261261261,0.20342205942205943,2.8864864864864863,0.06351202860701097,0.5266666666666666,22.266666666666666,1000.0,22.266666666666666,3.865114284410923
85,0,0.4864705882352942,0.04649859943977591,0.14045237020639456,2.8868347338935574,0.04130651732720179,0.5058823529411764,24.833333333333336,1000.0,24.833333333333336,4.119359714514655
85,1,0.4847058823529412,0.04649859943977591,0.25101110751083433,2.7778711484593837,0.04971893319791868,0.5117647058823529,24.31666666666667,1000.0,24.31666666666667,4.039501597516559
85,2,0.49235294117647066,0.04649859943977591,0.23164507548408475,2.8820728291316526,0.061388208238444646,0.5058823529411764,25.083333333333332,1000.0,25.083333333333332,4.181339572647488
85,3,0.4658823529411764,0.04649859943977591,0.1375001545935802,3.0025210084033613,0.04296937027705805,0.5235294117647059,25.816666666666663,1000.0,25.816666666666663,4.211234875355009
85,4,0.46882352941176475,0.04649859943977591,0.13328539537957318,2.8448179271708685,0.0493942546005429,0.5294117647058824,24.766666666666666,1000.0,24.766666666666666,4.0441425553298505
85,5,0.48941176470588243,0.04649859943977591,0.1323200827556176,2.9285714285714284,0.0421564067462798,0.5176470588235295,24.516666666666666,1000.0,24.516666666666666,4.085159952734053
85,6,0.4847058823529411,0.04649859943977591,0.1547014423485012,2.96890756302521,0.04801960383990247,0.5176470588235295,24.91666666666666,1000.0,24.91666666666666,4.122848479511013
85,7,0.4529411764705882,0.04649859943977591,0.15985962331323708,2.8184873949579834,0.06286141179949432,0.5411764705882353,26.18333333333333,1000.0,26.18333333333333,4.214304510709725
85,8,0.48411764705882343,0.04649859943977591,0.18838559402919264,2.9557422969187677,0.06272640652966315,0.5117647058823529,25.233333333333334,1000.0,25.233333333333334,4.173278782516292
85,9,0.4847058823529412,0.04649859943977591,0.195301444341692,2.94733893557423,0.051227155428417034,0.5176470588235295,25.75,1000.0,25.75,4.26481469011673
95,0,0.4815789473684211,0.04165733482642777,0.11006828834941988,2.976707726763718,0.0404784406212079,0.5210526315789474,27.53333333333333,1000.0,27.53333333333333,4.31393633510102
95,1,0.4526315789473685,0.04165733482642777,0.1748611314816301,2.94020156774916,0.06010148388892715,0.5526315789473684,29.28333333333333,1000.0,29.28333333333333,4.468469908368053
95,2,0.4547368421052631,0.04165733482642777,0.09951897603600389,3.0262038073908175,0.03625089548994223,0.5421052631578948,28.949999999999996,1000.0,28.949999999999996,4.440696023567666
95,3,0.48578947368421066,0.04165733482642777,0.10149390570443202,3.0230683090705486,0.031097202624678837,0.5105263157894737,28.06666666666667,1000.0,28.06666666666667,4.434372110880167
95,4,0.5021052631578947,0.04165733482642777,0.15534724858456178,3.032474804031355,0.04577434716875559,0.5157894736842106,26.3,1000.0,26.3,4.194535287700607
95,5,0.5226315789473686,0.04165733482642777,0.07251333461859777,3.192609182530795,0.04240354869380928,0.4842105263157894,25.55,1000.0,25.55,4.150697769788047
95,6,0.4789473684210527,0.04165733482642777,0.17070260702174742,2.9500559910414332,0.05204941185295206,0.5210526315789474,28.283333333333324,1000.0,28.283333333333324,4.417708890731268
95,7,0.49578947368421056,0.04165733482642777,0.07021939587036542,3.1274356103023515,0.03690220661675391,0.5052631578947369,27.71666666666666,1000.0,27.71666666666666,4.391039537383042
95,8,0.5094736842105263,0.04165733482642777,0.13918705133875414,3.0387458006718924,0.04162888407007408,0.49473684210526314,27.26666666666667,1000.0,27.26666666666667,4.3726828055675675
95,9,0.5178947368421053,0.04165733482642777,0.09952063080276836,3.069204927211646,0.051953527070539234,0.46842105263157896,26.416666666666664,1000.0,26.416666666666664,4.283125845207342
105,0,0.48142857142857143,0.03772893772893773,0.08231727361537179,3.0721611721611723,0.04522305514395604,0.5238095238095238,30.316666666666663,1000.0,30.316666666666663,4.525431200632613
105,1,0.4704761904761905,0.03772893772893773,0.13721115827838518,3.010989010989011,0.0339934634239519,0.5333333333333333,31.0,1000.0,31.0,4.569742003852336
105,2,0.49809523809523815,0.03772893772893773,0.05357639862062684,3.1798534798534797,0.037507368890505176,0.5047619047619047,29.749999999999993,1000.0,29.749999999999993,4.5165761318195035
105,3,0.46857142857142864,0.03772893772893773,0.13831867925035624,3.077655677655678,0.038047589248453674,0.5380952380952381,31.9,1000.0,31.9,4.700276270923054
105,4,0.4957142857142858,0.03772893772893773,0.14002263361484943,2.9663003663003664,0.054417134156402605,0.519047619047619,30.2,1000.0,30.2,4.558730921745521
105,5,0.5009523809523809,0.03772893772893773,0.09098394308036058,3.0664835164835167,0.03385978825644035,0.5047619047619047,29.68333333333333,1000.0,29.68333333333333,4.517731890196937
105,6,0.48523809523809525,0.03772893772893773,0.11925913592580259,2.9924908424908425,0.04621501557285352,0.5238095238095238,31.166666666666664,1000.0,31.166666666666664,4.639465255821113
105,7,0.4452380952380952,0.03772893772893773,0.15553932653092314,2.970879120879121,0.04683884660215715,0.5523809523809524,31.916666666666657,1000.0,31.916666666666657,4.624305110428703
105,8,0.4676190476190476,0.03772893772893773,0.17005078778918753,2.936263736263736,0.04342481186734476,0.5428571428571428,31.650000000000006,1000.0,31.650000000000006,4.6837493195686495
105,9,0.4938095238095238,0.03772893772893773,0.12672134159352202,3.054029304029304,0.051926600910190225,0.5047619047619047,30.43333333333333,1000.0,30.43333333333333,4.5789928908903175
115,0,0.51,0.03447749809305874,0.09490421655639042,3.139435545385202,0.03437533295937732,0.5,31.28333333333333,1000.0,31.28333333333333,4.5759301859720525
115,1,0.49608695652173906,0.03447749809305874,0.100681884753496,3.1783371472158657,0.04702691985369949,0.508695652173913,32.56666666666666,1000.0,32.56666666666666,4.706548799127758
115,2,0.501304347826087,0.03447749809305874,0.08893961308839547,3.178794813119756,0.03567072687994552,0.5043478260869565,33.266666666666666,1000.0,33.266666666666666,4.842502275071302
115,3,0.45739130434782604,0.03447749809305874,0.14496819747459136,2.992829900839054,0.03764323621202323,0.5391304347826087,34.96666666666666,1000.0,34.96666666666666,4.856846003927048
115,4,0.4730434782608697,0.03447749809305874,0.11893423995725788,3.1333333333333333,0.049679502111602436,0.5347826086956522,34.46666666666666,1000.0,34.46666666666666,4.863526858319168
115,5,0.48739130434782607,0.03447749809305874,0.1472268259224781,3.0198321891685738,0.05881469409905975,0.5130434782608696,32.41666666666667,1000.0,32.41666666666667,4.646726865348867
115,6,0.49782608695652164,0.03447749809305874,0.08611410328801633,3.158962623951182,0.03240516190298101,0.4956521739130435,33.03333333333333,1000.0,33.03333333333333,4.782356770731534
115,7,0.4869565217391305,0.03447749809305874,0.15943024845811224,3.1005339435545385,0.050629310010468304,0.5217391304347826,34.266666666666666,1000.0,34.266666666666666,4.902579287394009
115,8,0.46565217391304337,0.03447749809305874,0.11366110681967458,3.1365369946605646,0.04036459546567697,0.5434782608695652,35.15,1000.0,35.15,4.930859853367357
115,9,0.49347826086956526,0.03447749809305874,0.17265860479846207,2.9119755911517924,0.03718598837692765,0.508695652173913,32.43333333333333,1000.0,32.43333333333333,4.677853298918259
125,0,0.48560000000000003,0.03174193548387097,0.07868034971564382,3.2313548387096773,0.03911828217087247,0.508,35.766666666666666,1000.0,35.766666666666666,4.921316828574154
125,1,0.4776,0.03174193548387097,0.1101687031922326,3.2353548387096773,0.046654474597834665,0.524,36.65,1000.0,36.65,4.991598412682833
125,2,0.47240000000000004,0.03174193548387097,0.12010072907484672,3.1321290322580646,0.0377338044729126,0.524,36.43333333333333,1000.0,36.43333333333333,4.930927891166186
125,3,0.46799999999999997,0.03174193548387097,0.12996216943143477,3.122451612903226,0.04160769159662669,0.528,37.53333333333334,1000.0,37.53333333333334,5.055424146265185
125,4,0.47719999999999996,0.03174193548387097,0.10994143481740734,3.2254193548387096,0.039620196869778426,0.528,36.21666666666667,1000.0,36.21666666666667,4.93881864773491
125,5,0.4707999999999999,0.03174193548387097,0.1020541744347694,3.0961290322580646,0.034712533759436226,0.528,37.06666666666666,1000.0,37.06666666666666,5.014701243749028
125,6,0.4483999999999999,0.03174193548387097,0.1513531829573935,2.966064516129032,0.03955553058675866,0.544,38.083333333333336,1000.0,38.083333333333336,5.049291786370017
125,7,0.498,0.03174193548387097,0.05412552304936205,3.274064516129032,0.04704891072065324,0.496,34.14999999999999,1000.0,34.14999999999999,4.740506284556675
125,8,0.4676,0.03174193548387097,0.14764003435161327,3.1334193548387095,0.042064712051789924,0.532,37.58333333333333,1000.0,37.58333333333333,5.063906854398544
125,9,0.4708,0.03174193548387097,0.13320426777523553,3.063096774193548,0.03212724700312804,0.536,37.08333333333333,1000.0,37.08333333333333,5.008873050630283
135,0,0.46592592592592585,0.029408512990602542,0.09832936221240314,3.2693200663349917,0.03769053106135868,0.537037037037037,40.216666666666654,1000.0,40.216666666666654,5.227011882120858
135,1,0.4655555555555556,0.029408512990602542,0.1195110917716253,3.12106135986733,0.03585330575564383,0.5296296296296297,41.25,1000.0,41.25,5.34560199195
135,2,0.45518518518518525,0.029408512990602542,0.11445770317750995,3.0875621890547262,0.02462057756240037,0.5481481481481482,40.86666666666667,1000.0,40.86666666666667,5.247439933928349
135,3,0.47851851851851857,0.029408512990602542,0.10458323685636499,3.118186843559978,0.031199169909115105,0.5259259259259259,39.483333333333334,1000.0,39.483333333333334,5.160213266269952
135,4,0.47962962962962963,0.029408512990602542,0.08079910744550818,3.20718629076838,0.037834017687470856,0.5185185185185185,39.58333333333333,1000.0,39.58333333333333,5.181097265695283
135,5,0.46703703703703703,0.029408512990602542,0.1298380837269726,3.1313432835820896,0.040059968764262543,0.5259259259259259,40.483333333333334,1000.0,40.483333333333334,5.2549565120760855
135,6,0.45851851851851855,0.029408512990602542,0.10940958002361514,3.148590381426202,0.04312230986023077,0.5333333333333333,41.49999999999999,1000.0,41.49999999999999,5.325043074032217
135,7,0.46444444444444444,0.029408512990602542,0.10341635493951494,3.217247097844113,0.03522220274953703,0.5259259259259259,40.26666666666666,1000.0,40.26666666666666,5.228865495780653
135,8,0.5133333333333334,0.029408512990602542,0.09048179161658368,3.189275843007186,0.03229663608383947,0.4740740740740741,37.349999999999994,1000.0,37.349999999999994,5.060592699939885
135,9,0.4907407407407407,0.029408512990602542,0.1191496357244907,3.163957987838585,0.04523221596128336,0.5037037037037037,38.41666666666667,1000.0,38.41666666666667,5.105116044960561
145,0,0.5037931034482759,0.02739463601532567,0.045325512565128054,3.2798850574712644,0.03599940546476962,0.4896551724137931,41.21666666666666,1000.0,41.21666666666666,5.357241492051288
145,1,0.4813793103448275,0.02739463601532567,0.057942673378245046,3.3018199233716476,0.03065670451157637,0.5241379310344828,41.61666666666666,1000.0,41.61666666666666,5.2939697174479425
145,2,0.46482758620689657,0.02739463601532567,0.10057769816390508,3.2949233716475095,0.04597471258620402,0.5344827586206896,44.36666666666666,1000.0,44.36666666666666,5.5368258935759185
145,3,0.46896551724137925,0.02739463601532567,0.11869086255191733,3.11772030651341,0.04345374897109893,0.5448275862068965,42.71666666666666,1000.0,42.71666666666666,5.356748657958637
145,4,0.46827586206896554,0.02739463601532567,0.06630797615371117,3.200287356321839,0.03789339825604456,0.5379310344827586,42.599999999999994,1000.0,42.599999999999994,5.344316452120504
145,5,0.460344827586207,0.02739463601532567,0.07141641645827583,3.192337164750958,0.04114155835671547,0.5344827586206896,44.75,1000.0,44.75,5.571621213518571
145,6,0.4996551724137931,0.02739463601532567,0.08694487353743252,3.2561302681992337,0.0513538469649305,0.496551724137931,41.61666666666667,1000.0,41.61666666666667,5.369489804693485
145,7,0.47344827586206895,0.02739463601532567,0.11167559267377779,3.253256704980843,0.039813775781428216,0.5275862068965518,43.61666666666667,1000.0,43.61666666666667,5.494369467887024
145,8,0.4668965517241379,0.02739463601532567,0.052311888168665666,3.327969348659004,0.041269970483799115,0.5413793103448276,43.733333333333334,1000.0,43.733333333333334,5.4874003508623925
145,9,0.48413793103448266,0.02739463601532567,0.11491432987866222,3.200383141762452,0.04095181472911316,0.5103448275862069,41.7,1000.0,41.7,5.310636967711185
155,0,0.49225806451612897,0.02563887725178048,0.10089063017056625,3.3111855886049435,0.04849879580555552,0.5161290322580645,44.266666666666666,1000.0,44.266666666666666,5.482532923323195
155,1,0.45129032258064505,0.02563887725178048,0.0903421938120623,3.2010054461667363,0.03367686317671998,0.5516129032258064,46.46666666666666,1000.0,46.46666666666666,5.564124139457878
155,2,0.4829032258064516,0.02563887725178048,0.08396361702813315,3.2129032258064516,0.030621382965062643,0.5225806451612903,45.25,1000.0,45.25,5.562878424849392
155,3,0.47935483870967743,0.02563887725178048,0.09341477288201717,3.195475492249686,0.034448229868935476,0.5258064516129033,45.166666666666664,1000.0,45.166666666666664,5.5452620144891425
155,4,0.48193548387096785,0.02563887725178048,0.0633034923951732,3.388772517804776,0.03701112131422831,0.5161290322580645,45.55,1000.0,45.55,5.576997211972847
155,5,0.4467741935483871,0.02563887725178048,0.10852485942618768,3.1501466275659826,0.03573954807445216,0.5709677419354839,48.66666666666667,1000.0,48.66666666666667,5.789651270524965
155,6,0.47258064516129017,0.02563887725178048,0.04700825989982172,3.2464180980310013,0.039763871198029585,0.5225806451612903,46.666666666666664,1000.0,46.666666666666664,5.681769874781567
155,7,0.5,0.02563887725178048,0.08082813797730014,3.2899874319229157,0.03937598585720549,0.4967741935483871,44.89999999999999,1000.0,44.89999999999999,5.610185681356148
155,8,0.480967741935484,0.02563887725178048,0.11627351454840938,3.1613741097612067,0.03594857003867029,0.5193548387096774,45.71666666666666,1000.0,45.71666666666666,5.61080813855899
155,9,0.48,0.02563887725178048,0.06433841578153972,3.277922077922078,0.02902508872052128,0.5193548387096774,46.96666666666666,1000.0,46.96666666666666,5.741148213723937
165,0,0.49363636363636365,0.02409460458240946,0.06187702013858311,3.3699926090169994,0.04117087954263365,0.5181818181818182,45.666666666666664,1000.0,45.666666666666664,5.501417804156789
165,1,0.479090909090909,0.02409460458240946,0.07416577185088791,3.369549150036955,0.02934704162531453,0.5212121212121212,48.099999999999994,1000.0,48.099999999999994,5.738411558623639
165,2,0.48484848484848486,0.02409460458240946,0.06766445616525359,3.3308943089430896,0.03570103387884398,0.5272727272727273,47.63333333333333,1000.0,47.63333333333333,5.696086146248744
165,3,0.45939393939393935,0.02409460458240946,0.11807567808408667,3.2360679970436066,0.026804053803025446,0.5363636363636364,51.21666666666666,1000.0,51.21666666666666,5.962617193989359
165,4,0.4578787878787879,0.02409460458240946,0.10604901118833009,3.1654841093865485,0.0391120450259981,0.5424242424242425,49.016666666666666,1000.0,49.016666666666666,5.707730039655301
165,5,0.4509090909090909,0.02409460458240946,0.084865434113083,3.2305247597930524,0.04660759740540698,0.5575757575757576,51.5,1000.0,51.5,5.9614445317645925
165,6,0.489090909090909,0.02409460458240946,0.05215212397030578,3.337989652623799,0.03993107008491911,0.5060606060606061,47.983333333333334,1000.0,47.983333333333334,5.738787975510042
